# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
LAKE POWELL,AZ,36.93808333,-111.4836667,US/Mountain,,,,0,,,,reservoir,,UC,lakepowell,3700
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
LAKE POWELL,lakepowell,Reservoir Storage,1992-02-03 00:00:00,13882300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-02-02 00:00:00,13889700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-02-01 00:00:00,13894000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-31 00:00:00,13897200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-30 00:00:00,13904700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-29 00:00:00,13914300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-28 00:00:00,13921700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-27 00:00:00,13936700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-26 00:00:00,13948500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-25 00:00:00,13952800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-24 00:00:00,13966700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-23 00:00:00,13978500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-22 00:00:00,13993400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-21 00:00:00,14013900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-20 00:00:00,14034300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-19 00:00:00,14053600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-18 00:00:00,14064400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-17 00:00:00,14076200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-16 00:00:00,14093500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-15 00:00:00,14109600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-14 00:00:00,14121500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-13 00:00:00,14126900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-12 00:00:00,14139900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-11 00:00:00,14148500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-10 00:00:00,14158200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-09 00:00:00,14169100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-08 00:00:00,14178800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-07 00:00:00,14188500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-06 00:00:00,14197200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-05 00:00:00,14212400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-04 00:00:00,14215600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-03 00:00:00,14223300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-02 00:00:00,14236300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1992-01-01 00:00:00,14245000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-31 00:00:00,14251500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-30 00:00:00,14259100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-29 00:00:00,14268900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-28 00:00:00,14272100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-27 00:00:00,14278700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-26 00:00:00,14285200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-25 00:00:00,14291700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-24 00:00:00,14295000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-23 00:00:00,14302600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-22 00:00:00,14308100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-21 00:00:00,14308100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-20 00:00:00,14319000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-19 00:00:00,14327700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-18 00:00:00,14333200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-17 00:00:00,14343000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-16 00:00:00,14353900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-15 00:00:00,14360500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-14 00:00:00,14360500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-13 00:00:00,14363800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-12 00:00:00,14364900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-11 00:00:00,14376900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-10 00:00:00,14382300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-09 00:00:00,14391100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-08 00:00:00,14401000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-07 00:00:00,14407500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-06 00:00:00,14417400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-05 00:00:00,14428300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-04 00:00:00,14439300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-03 00:00:00,14447000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-02 00:00:00,14455800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-12-01 00:00:00,14462400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-30 00:00:00,14474500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-29 00:00:00,14476700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-28 00:00:00,14477800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-27 00:00:00,14481100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-26 00:00:00,14483300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-25 00:00:00,14492100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-24 00:00:00,14497600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-23 00:00:00,14496500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-22 00:00:00,14504200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-21 00:00:00,14506400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-20 00:00:00,14508600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-19 00:00:00,14511900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-18 00:00:00,14510800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-17 00:00:00,14508600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-16 00:00:00,14500900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-15 00:00:00,14504200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-14 00:00:00,14505300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-13 00:00:00,14498700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-12 00:00:00,14505300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-11 00:00:00,14509700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-10 00:00:00,14510800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-09 00:00:00,14514100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-08 00:00:00,14515200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-07 00:00:00,14518500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-06 00:00:00,14522900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-05 00:00:00,14527300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-04 00:00:00,14531700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-03 00:00:00,14540500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-02 00:00:00,14543800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-11-01 00:00:00,14540500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-31 00:00:00,14546000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-30 00:00:00,14543800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-29 00:00:00,14538300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-28 00:00:00,14542700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-27 00:00:00,14546000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-26 00:00:00,14540500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-25 00:00:00,14549400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-24 00:00:00,14554900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-23 00:00:00,14558200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-22 00:00:00,14568100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-21 00:00:00,14577000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-20 00:00:00,14583600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-19 00:00:00,14590200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-18 00:00:00,14593500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-17 00:00:00,14594600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-16 00:00:00,14604600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-15 00:00:00,14612400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-14 00:00:00,14619000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-13 00:00:00,14625600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-12 00:00:00,14630100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-11 00:00:00,14636700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-10 00:00:00,14642300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-09 00:00:00,14651100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-08 00:00:00,14662200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-07 00:00:00,14664400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-06 00:00:00,14673300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-05 00:00:00,14676600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-04 00:00:00,14681100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-03 00:00:00,14684400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-02 00:00:00,14691100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-10-01 00:00:00,14694400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-30 00:00:00,14698900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-29 00:00:00,14705500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-28 00:00:00,14717800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-27 00:00:00,14731100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-26 00:00:00,14750100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-25 00:00:00,14767900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-24 00:00:00,14783500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-23 00:00:00,14800300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-22 00:00:00,14812500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-21 00:00:00,14813700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-20 00:00:00,14828200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-19 00:00:00,14838300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-18 00:00:00,14850600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-17 00:00:00,14860700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-16 00:00:00,14870800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-15 00:00:00,14878600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-14 00:00:00,14877500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-13 00:00:00,14882000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-12 00:00:00,14887600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-11 00:00:00,14895400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-10 00:00:00,14903300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-09 00:00:00,14902200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-08 00:00:00,14906700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-07 00:00:00,14908900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-06 00:00:00,14913400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-05 00:00:00,14919000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-04 00:00:00,14940400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-03 00:00:00,14959500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-02 00:00:00,14977500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-09-01 00:00:00,14984300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-31 00:00:00,14989900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-30 00:00:00,15012500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-29 00:00:00,15033900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-28 00:00:00,15053100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-27 00:00:00,15069000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-26 00:00:00,15091600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-25 00:00:00,15113200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-24 00:00:00,15123400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-23 00:00:00,15141500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-22 00:00:00,15162000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-21 00:00:00,15181300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-20 00:00:00,15204100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-19 00:00:00,15221200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-18 00:00:00,15234800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-17 00:00:00,15250800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-16 00:00:00,15265600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-15 00:00:00,15283900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-14 00:00:00,15302200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-13 00:00:00,15322800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-12 00:00:00,15332000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-11 00:00:00,15349200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-10 00:00:00,15362900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-09 00:00:00,15376700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-08 00:00:00,15391600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-07 00:00:00,15399700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-06 00:00:00,15410000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-05 00:00:00,15425000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-04 00:00:00,15444500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-03 00:00:00,15437600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-02 00:00:00,15463000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1991-08-01 00:00:00,15465300,Acre feet
